model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoost,0.8791953362577575,0.4996740151313568,composite_score,0.005000114440917969,0.00099945068359375,0.2583918571472168,0.005000114440917969,0.00099945068359375,0.2583918571472168,1,True,4
ExtraTreesMSE,0.7108848918471762,0.45230839833417924,composite_score,0.05731511116027832,0.04738140106201172,0.34369730949401855,0.05731511116027832,0.04738140106201172,0.34369730949401855,1,True,5
RandomForestMSE,0.6877220801552401,0.4435712419043367,composite_score,0.0745079517364502,0.031917572021484375,0.38291072845458984,0.0745079517364502,0.031917572021484375,0.38291072845458984,1,True,3
WeightedEnsemble_L2,0.6496841478931663,0.6172049109308836,composite_score,0.016503095626831055,0.010362863540649414,0.9203803539276123,0.003000020980834961,0.0,0.10833382606506348,2,True,9
XGBoost,0.6092795786732093,0.6140752451101127,composite_score,0.008502960205078125,0.009363412857055664,0.553654670715332,0.008502960205078125,0.009363412857055664,0.553654670715332,1,True,6
LightGBMLarge,0.49981972494765164,0.5215532812367287,composite_score,0.0029997825622558594,0.006003379821777344,0.4777064323425293,0.0029997825622558594,0.006003379821777344,0.4777064323425293,1,True,8
NeuralNetTorch,0.35626121582617765,0.37548730356628357,composite_score,0.009999752044677734,0.00400233268737793,0.29164838790893555,0.009999752044677734,0.00400233268737793,0.29164838790893555,1,True,7
LightGBMXT,0.33229166693645895,0.37096338855893124,composite_score,0.000997304916381836,0.0069980621337890625,0.37709546089172363,0.000997304916381836,0.0069980621337890625,0.37709546089172363,1,True,1
LightGBM,0.33229166693645895,0.37096338855893124,composite_score,0.0009992122650146484,0.0076410770416259766,0.4247453212738037,0.0009992122650146484,0.0076410770416259766,0.4247453212738037,1,True,2
